Admitted,Disposition_binary,Place,F_Aid,Species_e,Sex_e,Age_e,Brought_in_after,season,r,Green_Orange,ID
7/6/2001,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,caught by domestic animal,Non-selasphorus spp.,2088_ANHU
7/6/2001,Released,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Summer,found inside,Non-selasphorus spp.,2089_ANHU
7/7/2001,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,1,Summer,found on the ground,Non-selasphorus spp.,2090_ANHU
7/8/2001,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,caught by domestic animal,Non-selasphorus spp.,2091_ANHU
7/11/2001,Released,Lindsey,Yes,Selasphorus,Female-like ,adult-like,0,Summer,found on the ground,Selasphorus spp.,2092_ALHU
7/11/2001,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.,2093_ANHU
7/11/2001,Released,Lindsey,Yes,ANHU,Female-like ,adult-like,1,Summer,caught by domestic animal,Non-selasphorus spp.,2094_ANHU
7/12/2001,Died,Lindsey,Yes,Selasphorus,Female-like ,adult-like,0,Summer,found on the ground,Selasphorus spp.,2095_ALHU
7/15/2001,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.,2096_ANHU
7/17/2001,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.,2097_ANHU
7/21/2001,Died,Lindsey,No,ANHU,Female-like ,adult-like,1,Summer,unknown,Non-selasphorus spp.,2098_ANHU
7/21/2001,Died,Lindsey,No,Selasphorus,Female-like ,adult-like,0,Summer,caught by domestic animal,Selasphorus spp.,2099_ALHU
7/25/2001,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,caught by domestic animal,Non-selasphorus spp.,2100_ANHU
7/26/2001,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,1,Summer,suspect torpor-like state,Non-selasphorus spp.,2101_ANHU
7/28/2001,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,window hit,Non-selasphorus spp.,2102_ANHU
7/29/2001,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.,2103_ANHU
7/30/2001,Died,Lindsey,No,Selasphorus,Female-like ,adult-like,0,Summer,window hit,Selasphorus spp.,2104_ALHU
7/30/2001,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,unknown,Non-selasphorus spp.,2105_ANHU
8/2/2001,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Summer,found inside,Non-selasphorus spp.,2106_ANHU
8/2/2001,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,caught by domestic animal,Non-selasphorus spp.,2107_ANHU
8/7/2001,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.,2108_ANHU
8/9/2001,Died,Lindsey,Yes,Selasphorus,Female-like ,adult-like,1,Summer,found on the ground,Selasphorus spp.,2109_ALHU
8/11/2001,Released,Lindsey,No,BCHU,Female-like ,adult-like,0,Summer,caught by domestic animal,Non-selasphorus spp.,2110_BCHU
8/12/2001,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.,2111_ANHU
8/13/2001,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,found inside,Non-selasphorus spp.,2112_ANHU
8/13/2001,Died,Lindsey,No,ANHU,Female-like ,adult-like,1,Summer,caught by domestic animal,Non-selasphorus spp.,2113_ANHU
8/17/2001,Died,Lindsey,No,Selasphorus,Female-like ,adult-like,0,Summer,window hit,Selasphorus spp.,2114_ALHU
8/19/2001,Died,Lindsey,No,Selasphorus,Female-like ,adult-like,0,Summer,found on the ground,Selasphorus spp.,2115_ALHU
8/19/2001,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,suspect torpor-like state,Non-selasphorus spp.,2116_ANHU
8/27/2001,Died,Lindsey,No,Selasphorus,Female-like ,adult-like,0,Summer,found inside,Selasphorus spp.,2117_RUHU
8/30/2001,Released,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.,2118_ANHU
8/31/2001,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,window hit,Non-selasphorus spp.,2119_ANHU
8/31/2001,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,caught by domestic animal,Non-selasphorus spp.,2120_ANHU
9/13/2001,Died,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Fall,nest-related,Non-selasphorus spp.,2121_ANHU
9/14/2001,Died,Lindsey,No,Selasphorus,Female-like ,adult-like,0,Fall,window hit,Selasphorus spp.,2122_ALHU
9/21/2001,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Fall,caught by domestic animal,Non-selasphorus spp.,2123_ANHU
9/21/2001,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Fall,found on the ground,Non-selasphorus spp.,2124_ANHU
10/2/2001,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Fall,unknown,Non-selasphorus spp.,2125_ANHU
10/25/2001,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Fall,unknown,Non-selasphorus spp.,2126_ANHU
10/26/2001,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Fall,found on the ground,Non-selasphorus spp.,2127_ANHU
10/31/2001,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,1,Fall,found on the ground,Non-selasphorus spp.,2128_ANHU
11/5/2001,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Fall,found on the ground,Non-selasphorus spp.,2129_ANHU
11/5/2001,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Fall,caught by domestic animal,Non-selasphorus spp.,2130_ANHU
11/21/2001,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Fall,suspect torpor-like state,Non-selasphorus spp.,2131_ANHU
11/23/2001,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Fall,unknown,Non-selasphorus spp.,2132_ANHU
11/24/2001,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Fall,window hit,Non-selasphorus spp.,2133_ANHU
11/25/2001,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Fall,window hit,Non-selasphorus spp.,2134_ANHU
11/27/2001,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Fall,found on the ground,Non-selasphorus spp.,2135_ANHU
11/29/2001,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Fall,found on the ground,Non-selasphorus spp.,2136_ANHU
11/29/2001,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Fall,found on the ground,Non-selasphorus spp.,2137_ANHU
12/3/2001,Died,Lindsey,No,ANHU,Female-like ,adult-like,1,Winter,suspect torpor-like state,Non-selasphorus spp.,2138_ANHU
12/3/2001,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Winter,found on the ground,Non-selasphorus spp.,2139_ANHU
12/15/2001,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Winter,window hit,Non-selasphorus spp.,2140_ANHU
12/28/2001,Died,Lindsey,No,ANHU,Female-like ,adult-like,1,Winter,suspect torpor-like state,Non-selasphorus spp.,2141_ANHU
12/29/2001,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Winter,window hit,Non-selasphorus spp.,2142_ANHU
1/9/2002,Died,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Winter,nest-related,Non-selasphorus spp.,2143_ANHU
1/10/2002,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Winter,caught by domestic animal,Non-selasphorus spp.,2144_ANHU
1/15/2002,Died,Lindsey,No,Non-selasphorus,unknown,Nestling,1,Winter,nest-related,Non-selasphorus spp.,2145_ANHU
1/16/2002,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Winter,unknown,Non-selasphorus spp.,2146_ANHU
1/24/2002,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Winter,found inside,Non-selasphorus spp.,2147_ANHU
1/28/2002,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Winter,unknown,Non-selasphorus spp.,2148_ANHU
1/31/2002,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Winter,found on the ground,Non-selasphorus spp.,2149_ANHU
2/1/2002,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Winter,window hit,Non-selasphorus spp.,2150_ANHU
2/6/2002,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Winter,window hit,Non-selasphorus spp.,2151_ANHU
2/8/2002,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Winter,found on the ground,Non-selasphorus spp.,2152_ANHU
2/13/2002,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,13,Winter,found on the ground,Non-selasphorus spp.,2153_ANHU
2/14/2002,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Winter,found on the ground,Non-selasphorus spp.,2154_ANHU
2/15/2002,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Winter,found on the ground,Non-selasphorus spp.,2155_ANHU
2/15/2002,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Winter,found on the ground,Non-selasphorus spp.,2156_ANHU
2/17/2002,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Winter,found on the ground,Non-selasphorus spp.,2157_ANHU
2/18/2002,Released,Lindsey,No,ANHU,Female-like ,adult-like,1,Winter,found on the ground,Non-selasphorus spp.,2158_ANHU
2/20/2002,Released,Lindsey,Yes,ANHU,Female-like ,adult-like,1,Winter,found on the ground,Non-selasphorus spp.,2159_ANHU
2/21/2002,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Winter,found on the ground,Non-selasphorus spp.,2160_ANHU
2/23/2002,Died,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Winter,found on the ground,Non-selasphorus spp.,2161_ANHU
2/24/2002,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Winter,found on the ground,Non-selasphorus spp.,2162_ANHU
2/25/2002,Died,Lindsey,No,Non-selasphorus,unknown,Nestling,1,Winter,nest-related,Non-selasphorus spp.,2163_ANHU
2/25/2002,Released,Lindsey,Yes,ANHU,Female-like ,adult-like,3,Winter,found on the ground,Non-selasphorus spp.,2164_ANHU
2/26/2002,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Winter,caught by domestic animal,Non-selasphorus spp.,2165_ANHU
3/3/2002,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.,2166_ANHU
3/5/2002,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.,2167_ANHU
3/5/2002,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,1,Spring,nest-related,Non-selasphorus spp.,2168_ANHU
3/5/2002,Died,Lindsey,No,ANHU,Female-like ,adult-like,1,Spring,nest-related,Non-selasphorus spp.,2169_ANHU
3/6/2002,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.,2170_ANHU
3/6/2002,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.,2171_ANHU
3/6/2002,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Spring,found on the ground,Non-selasphorus spp.,2172_ANHU
3/6/2002,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.,2173_ANHU
3/7/2002,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,caught by domestic animal,Non-selasphorus spp.,2174_ANHU
3/9/2002,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,suspect torpor-like state,Non-selasphorus spp.,2175_ANHU
3/13/2002,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Spring,found on the ground,Non-selasphorus spp.,2176_ANHU
3/19/2002,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,caught by domestic animal,Non-selasphorus spp.,2177_ANHU
3/19/2002,Released,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.,2178_ANHU
3/20/2002,Released,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.,2179_ANHU
3/20/2002,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Spring,nest-related,Non-selasphorus spp.,2180_ANHU
3/21/2002,Released,Lindsey,Yes,Non-selasphorus,unknown,Nestling,1,Spring,found on the ground,Non-selasphorus spp.,2181_ANHU
3/21/2002,Died,Lindsey,No,Non-selasphorus,unknown,Nestling,3,Spring,unknown,Non-selasphorus spp.,2182_ANHU
3/22/2002,Died,Lindsey,Yes,Selasphorus,Female-like ,adult-like,0,Spring,caught by domestic animal,Selasphorus spp.,2183_ALHU
3/23/2002,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.,2184_ANHU
3/24/2002,Released,Lindsey,Yes,ANHU,Female-like ,adult-like,1,Spring,nest-related,Non-selasphorus spp.,2185_ANHU
3/24/2002,Released,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.,2186_ANHU
3/25/2002,Released,Lindsey,Yes,Non-selasphorus,unknown,Nestling,0,Spring,unknown,Non-selasphorus spp.,2187_ANHU
3/25/2002,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.,2188_ANHU
3/26/2002,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,found inside,Non-selasphorus spp.,2189_ANHU
3/29/2002,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,window hit,Non-selasphorus spp.,2190_ANHU
3/31/2002,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.,2191_ANHU
4/1/2002,Died,Lindsey,No,Selasphorus,Female-like ,adult-like,0,Spring,unknown,Selasphorus spp.,2192_ALHU
4/1/2002,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.,2193_ANHU
4/2/2002,Released,Lindsey,Yes,Non-selasphorus,unknown,Nestling,0,Spring,nest-related,Non-selasphorus spp.,2194_ANHU
4/3/2002,Released,Lindsey,Yes,Non-selasphorus,unknown,Nestling,1,Spring,nest-related,Non-selasphorus spp.,2195_ANHU
4/3/2002,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,caught by domestic animal,Non-selasphorus spp.,2196_ANHU
4/4/2002,Died,Lindsey,No,ANHU,Female-like ,adult-like,1,Spring,unknown,Non-selasphorus spp.,2197_ANHU
4/4/2002,Released,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Spring,unknown,Non-selasphorus spp.,2198_ANHU
4/5/2002,Died,Lindsey,Yes,Non-selasphorus,unknown,Nestling,0,Spring,found on the ground,Non-selasphorus spp.,2199_ANHU
4/5/2002,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,caught by domestic animal,Non-selasphorus spp.,2200_ANHU
4/7/2002,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.,2201_ANHU
4/7/2002,Died,Lindsey,Yes,Selasphorus,Female-like ,adult-like,1,Spring,found on the ground,Selasphorus spp.,2202_RUHU
4/8/2002,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Spring,found inside,Non-selasphorus spp.,2203_ANHU
4/8/2002,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.,2204_ANHU
4/9/2002,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,unknown,Non-selasphorus spp.,2205_ANHU
4/9/2002,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,window hit,Non-selasphorus spp.,2206_ANHU
4/9/2002,Released,Lindsey,Yes,Non-selasphorus,unknown,Nestling,2,Spring,nest-related,Non-selasphorus spp.,2207_ANHU
4/9/2002,Released,Lindsey,Yes,Non-selasphorus,unknown,Nestling,2,Spring,nest-related,Non-selasphorus spp.,2208_ANHU
4/10/2002,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,1,Spring,found on the ground,Non-selasphorus spp.,2209_ANHU
4/10/2002,Died,Lindsey,No,ANHU,Female-like ,adult-like,1,Spring,unknown,Non-selasphorus spp.,2210_ANHU
4/11/2002,Released,Lindsey,Yes,ANHU,Female-like ,adult-like,1,Spring,found on the ground,Non-selasphorus spp.,2211_ANHU
4/11/2002,Released,Lindsey,Yes,ANHU,Female-like ,adult-like,1,Spring,found on the ground,Non-selasphorus spp.,2212_ANHU
4/12/2002,Died,Lindsey,Yes,Non-selasphorus,unknown,Nestling,1,Spring,nest-related,Non-selasphorus spp.,2213_ANHU
4/12/2002,Released,Lindsey,Yes,Non-selasphorus,unknown,Nestling,1,Spring,nest-related,Non-selasphorus spp.,2214_ANHU
4/13/2002,Died,Lindsey,No,ANHU,Female-like ,adult-like,4,Spring,window hit,Non-selasphorus spp.,2215_ANHU
4/15/2002,Died,Lindsey,No,ANHU,Female-like ,adult-like,1,Spring,window hit,Non-selasphorus spp.,2216_ANHU
4/15/2002,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.,2217_ANHU
4/16/2002,Released,Lindsey,Yes,Non-selasphorus,unknown,Nestling,0,Spring,unknown,Non-selasphorus spp.,2218_ANHU
4/18/2002,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.,2219_ANHU
4/19/2002,Released,Lindsey,Yes,Non-selasphorus,unknown,Nestling,1,Spring,nest-related,Non-selasphorus spp.,2220_ANHU
4/19/2002,Died,Lindsey,Yes,Selasphorus,Female-like ,adult-like,1,Spring,found on the ground,Selasphorus spp.,2221_ALHU
4/19/2002,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.,2222_ANHU
4/25/2002,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.,2223_ANHU
4/26/2002,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,8,Spring,unknown,Non-selasphorus spp.,2224_ANHU
4/27/2002,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.,2225_ANHU
4/27/2002,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,1,Spring,suspect torpor-like state,Non-selasphorus spp.,2226_ANHU
4/29/2002,Died,Lindsey,No,ANHU,Female-like ,adult-like,1,Spring,unknown,Non-selasphorus spp.,2227_ANHU
4/30/2002,Died,Lindsey,No,ANHU,Female-like ,adult-like,1,Spring,found on the ground,Non-selasphorus spp.,2228_ANHU
5/1/2002,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.,2229_ANHU
5/4/2002,Died,Lindsey,Yes,Selasphorus,unknown,Nestling,3,Spring,nest-related,Selasphorus spp.,2230_ALHU
5/4/2002,Died,Lindsey,Yes,Selasphorus,unknown,Nestling,3,Spring,nest-related,Selasphorus spp.,2231_ALHU
5/6/2002,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,1,Spring,unknown,Non-selasphorus spp.,2232_ANHU
5/6/2002,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.,2233_ANHU
5/7/2002,Released,Lindsey,Yes,Selasphorus,unknown,Nestling,1,Spring,found on the ground,Selasphorus spp.,2234_ALHU
5/8/2002,Died,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Spring,found on the ground,Non-selasphorus spp.,2235_ANHU
5/8/2002,Died,Lindsey,No,Selasphorus,unknown,Nestling,0,Spring,caught by domestic animal,Selasphorus spp.,2236_ALHU
5/8/2002,Released,Lindsey,Yes,ANHU,Female-like ,adult-like,2,Spring,found on the ground,Non-selasphorus spp.,2237_ANHU
5/8/2002,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,unknown,Non-selasphorus spp.,2238_ANHU
5/10/2002,Died,Lindsey,Yes,Non-selasphorus,unknown,Nestling,1,Spring,found on the ground,Non-selasphorus spp.,2239_ANHU
5/10/2002,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,caught by domestic animal,Non-selasphorus spp.,2240_ANHU
5/11/2002,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.,2241_ANHU
5/13/2002,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.,2242_ANHU
5/15/2002,Died,Lindsey,No,ANHU,Female-like ,adult-like,1,Spring,caught by domestic animal,Non-selasphorus spp.,2243_ANHU
5/17/2002,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,1,Spring,found on the ground,Non-selasphorus spp.,2244_ANHU
5/17/2002,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,nest-related,Non-selasphorus spp.,2245_ANHU
5/17/2002,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Spring,nest-related,Non-selasphorus spp.,2246_ANHU
5/21/2002,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.,2247_ANHU
5/22/2002,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,window hit,Non-selasphorus spp.,2248_ANHU
5/22/2002,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.,2249_ANHU
5/22/2002,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.,2250_ANHU
5/22/2002,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.,2251_ANHU
5/24/2002,Released,Lindsey,Yes,Non-selasphorus,unknown,Nestling,0,Spring,nest-related,Non-selasphorus spp.,2252_ANHU
5/24/2002,Died,Lindsey,Yes,Non-selasphorus,unknown,Nestling,0,Spring,nest-related,Non-selasphorus spp.,2253_ANHU
5/24/2002,Released,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.,2254_ANHU
5/24/2002,Released,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.,2255_ANHU
5/25/2002,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Spring,found on the ground,Non-selasphorus spp.,2256_ANHU
5/25/2002,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Spring,nest-related,Non-selasphorus spp.,2257_ANHU
5/26/2002,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,found inside,Non-selasphorus spp.,2258_ANHU
5/26/2002,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Spring,found on the ground,Non-selasphorus spp.,2259_ANHU
5/28/2002,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.,2260_ANHU
5/29/2002,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,found inside,Non-selasphorus spp.,2261_ANHU
5/30/2002,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.,2262_ANHU
5/30/2002,Died,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Spring,unknown,Non-selasphorus spp.,2263_ANHU
5/30/2002,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Spring,unknown,Non-selasphorus spp.,2264_ANHU
6/3/2002,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Summer,caught by domestic animal,Non-selasphorus spp.,2265_ANHU
6/3/2002,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.,2266_ANHU
6/4/2002,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.,2267_ANHU
6/5/2002,Died,Lindsey,Yes,Selasphorus,unknown,Nestling,1,Summer,found on the ground,Selasphorus spp.,2268_ALHU
6/8/2002,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.,2269_ANHU
6/9/2002,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.,2270_ANHU
6/12/2002,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,nest-related,Non-selasphorus spp.,2271_ANHU
6/14/2002,Died,Lindsey,No,ANHU,Female-like ,adult-like,1,Summer,caught by domestic animal,Non-selasphorus spp.,2272_ANHU
